spc_id,year,spc_type,selected_by,test_col,x,y,dswe.area,dswe.pa,tri,elev.dpt,elev.abv,postOcc,preOcc,dsweSept7,HLS.Sgreen,HLS.Snir,HLS.Sswir1,HLS.Smndwi,HLS.Smndwi.mx
5645070,2021,deep_water,random_draw,0,600435,4967925,297900,0.0147029204431017,0.39751070737838745,2.98089599609375,-0.11566162109375,1,0.8888888955116272,4,0.05099999904632568,0.11479999870061874,0.11959999799728394,-0.42675158381462097,-0.2730414867401123
4098944,2021,dry,annotated,0,633885,5034765,65700,0.0246575342465753,0.7189595699310303,3.76568603515625,-1.219970703125,0,0,5,0.09700000286102296,0.2619999945163727,0.29304999113082886,-0.5017497539520264,-0.47322720289230347
4099465,2021,deep_viz,annotated,0,633945,5034705,65700,0.0246575342465753,0,5.29608154296875,0.3104248046875,1,1,3,0.02099999971687793,0.01920000091195106,0.02009999938309192,0.04504504427313804,0.32270917296409607
4099532,2021,dry,annotated,0,633945,5034585,65700,0.0246575342465753,0.9408726692199708,2.37176513671875,-2.6138916015625,0.02941176481544971,0.1818181872367859,5,0.09059999883174896,0.21359999477863312,0.25440001487731934,-0.4940873980522156,-0.442930668592453
4099617,2021,deep_viz,annotated,0,633975,5034825,65700,0.0246575342465753,0,5.29608154296875,0.3104248046875,0.96875,1,3,0.01860000006854534,0.01200000010430812,0.02270000055432319,-0.05138339847326279,1
4099939,2021,deep_viz,annotated,0,634005,5034675,65700,0.0246575342465753,0,5.29608154296875,0.3104248046875,0.96875,1,3,0.01970000006258487,0.01730000041425228,0.01970000006258487,0.01319261174649,0.532608687877655
4100063,2021,dry,annotated,0,634035,5034585,65700,0.0246575342465753,0.4463624060153961,3.94085693359375,-1.0447998046875,0,0,5,0.09960000216960908,0.257099986076355,0.30219998955726624,-0.4998365342617035,-0.4673862159252167
4096816,2021,deep_viz,annotated,0,633585,5034645,246600,0.0121654501216545,0.4642757773399353,5.37225341796875,-0.02362060546875,0.939393937587738,1,3,0.0442500002682209,0.06430000066757202,0.06915000081062317,-0.27000942826271057,-0.09591836482286452
4097311,2021,dry,annotated,0,633645,5034645,246600,0.0121654501216545,0.5419576168060303,1.89031982421875,-3.50555419921875,0,0,5,0.07989999651908875,0.24824999272823337,0.2544499933719635,-0.5285540819168091,-0.47990256547927856
4097593,2021,deep_viz,annotated,0,633675,5034915,246600,0.0121654501216545,0.2996300458908081,5.53955078125,0.1436767578125,0.9666666388511658,0.8888888955116272,3,0.05180000141263008,0.08375000208616257,0.1140500009059906,-0.3946737349033356,-0.19846351444721225
