spc_id,year,spc_type,selected_by,test_col,x,y,P.Sgreen,P.Snir,P.Snir.rg,N_savg,N_ctr,ovlp.area,spc.pa,dswe.area,elev.abv,postOcc,preOcc,dsweSept7
12409544,2022,co_precise,annotated,1,635753.3897,4978607.266,0.0445731048583984,0.0902324157714844,0.01089172363,31.12951279,2.361168385,1251,8.365384615,177300,-0.285644531,0.675858676,0.470689654,4.496551514
12407296,2022,deep_viz,annotated,0,635426.6345,4978526.534,0.0380117645263672,0.0508605041503906,0.01019747925,14.72172165,3.547937393,900,7.4375,177300,0.136535645,0.851055562,0.741596639,2.210083961
12407395,2022,dry,annotated,0,635459.8171,4978557.037,0.0878243896484375,0.203651220703125,0.03767073975,111.4244385,58.99786377,162,2.365384615,177300,-1.109130859,0.707004368,0.597561002,4.146341324
12408018,2022,deep_viz,annotated,0,635518.0794,4978401.294,0.0419112152099609,0.0457785034179687,0.007979440308,11.45700836,0.469233871,963,7.642857143,177300,0.149780273,0.982162833,0.971183777,1.691588759
12408099,2022,dry,annotated,0,635544.65,4978647.85,0.047125,0.0899266662597656,0.01528916626,62.93230438,24.8559742,621,6,177300,-0.067077637,0.488700688,0.442361087,4.733333111
12409105,2022,deep_viz,annotated,0,635673.1271,4978426.983,0.0458686431884766,0.0721161010742187,0.01109746094,26.44893646,9.763659477,954,6.807692308,177300,0.094909668,0.779855013,0.624293804,3.533898354
12409120,2022,dry,annotated,0,635689.3235,4978618.441,0.0791578430175781,0.219356860351562,0.01836274414,90.28158569,13.31110573,441,5.275862069,177300,-2.977294922,0.353366196,0.308823556,4.519608021
12418710,2022,deep_water,random_draw,0,637552.669,4980801.106,0.0450098602294922,0.0571302795410156,0.02116760864,19.62492752,2.85486865,1269,7.344827586,402300,0.081787109,0.99007678,0.993544579,3.014084578
12418816,2022,deep_water,random_draw,0,637559.5449,4980560.343,0.0491786529541016,0.0336168548583984,0.01253820496,15.04133701,0.470610797,801,6.357142857,402300,0.08190918,1,1,1
12419069,2022,deep_water,random_draw,0,637620.1017,4980676.932,0.0488245758056641,0.0350491516113281,0.01147542419,14.98168087,0.496282369,1062,7.375,402300,0.08190918,1,1,1
12419224,2022,deep_water,random_draw,0,637649.7727,4980440.894,0.0519050476074219,0.0346898986816406,0.01853333435,15.41058445,0.67091614,891,6.75,402300,0.08190918,1,1,1
12419323,2022,deep_water,random_draw,0,637676.2706,4980258.867,0.0546247680664063,0.0438899078369141,0.0143467865,18.7935009,0.52165699,981,7.108695652,402300,0.08190918,1,1,1
12419553,2022,deep_water,random_draw,0,637736.7571,4980558.471,0.0518228576660156,0.0343780944824219,0.01030476074,16.15530968,0.66296649,945,6.847826087,402300,0.08190918,1,1,1
12419679,2022,deep_water,random_draw,0,637766.3,4980380.557,0.0513638122558594,0.0355399993896484,0.01105714417,16.52147675,0.63046819,945,7.159090909,402300,0.08190918,1,1,1
12419817,2022,deep_water,random_draw,0,637803.1636,4980200.264,0.0527218200683594,0.06466181640625,0.01981818237,22.96816826,4.960410595,990,7.173913043,402300,0.08026123,1,1,2.690909147
12420048,2022,deep_water,random_draw,0,637860.375,4980498.563,0.0519489562988281,0.038603125,0.01404270935,17.11901855,0.528779566,864,7.2,402300,0.08190918,1,1,1
12420395,2022,deep_water,random_draw,0,637946.2159,4980288.614,0.0555238647460937,0.0620704528808594,0.01637613525,54.53622818,27.92119598,576,5.5,402300,0.074768066,0.90345633,0.856060624,3.329545498
12459682,2022,dry,annotated,0,643594.5833,4982414.583,0.111752783203125,0.305563891601562,0.0390291748,116.9561768,8.803806305,108,3,169200,-1.255432129,0.08024691,0.027777778,5
12459782,2022,dry,annotated,0,643609.9286,4982192.786,0.0653342834472656,0.170008569335937,0.1016371338,110.593956,4.195466995,315,3.5,169200,-0.529052734,0.646753192,0.114285715,4.6285715100000004
12460072,2022,deep_viz,annotated,0,643650.568,4982087.811,0.0264349517822266,0.0381728149414063,0.01259125977,19.6855545,19.30742073,927,7.022727273,169200,0.076293945,0.979470611,0.916298926,2
12460390,2022,deep_viz,annotated,0,643706.2241,4982028.052,0.0272870697021484,0.0385224151611328,0.006459484863,20.04356194,24.82073784,1044,6.692307692,169200,0.076293945,1,0.916666687,2.353448391
12461191,2022,deep_viz,annotated,0,643826.6129,4982023.669,0.0256258056640625,0.0511766143798828,0.03612983704,51.35842896,27.32032394,981,6.888888889,169200,0.039306641,0.863873959,0.879765391,3.153225899
12461519,2022,glint,annotated,0,643860.1909,4982520.082,0.100112725830078,0.205818188476562,0.09348544922,137.5940857,8.029223442,234,3.75,169200,-1.092712402,0.463949829,0.372727275,4.527272701
12838043,2022,deep_water,random_draw,0,694737.5714,5029800.929,0.0505654754638672,0.0853464294433594,0.03011428833,45.1483345,34.41423416,558,5.25,14400,0.342651367,0.59837091,0.701984048,4.214285851
12838617,2022,deep_water,random_draw,0,694834.0667,5029860.333,0.0684155578613281,0.170856665039062,0.07410666504,83.44432831,12.68155479,621,4.821428571,14400,-0.654968262,0.307044297,0.458585888,5
9531533,2022,deep_water,random_draw,0,694821.5313,5033106.094,0.0392385406494141,0.0689010437011719,0.0751989563,82.98584754,132.6056991,684,6.260869565,51300,0.027801514,0.279056996,0.096590914,5
9531865,2022,deep_water,random_draw,0,694854.0165,5033229.676,0.0399373626708984,0.0457384613037109,0.009405493164,19.88174477,23.87709227,819,6.5,51300,-0.017089844,0.663839102,0.451348633,4.95604372
9532779,2022,deep_water,random_draw,0,694946.665,5033042.083,0.0471631072998047,0.0999533996582031,0.09315824585,47.95973638,22.04315211,522,6.4375,51300,-0.243591309,0.038349513,0,5
9532817,2022,deep_water,random_draw,0,694968.4773,5033280.091,0.0591462097167969,0.1324810546875,0.06957576904,123.2959203,126.8140808,450,6,51300,-0.825378418,0.012626262,0,5
9533115,2022,deep_water,random_draw,0,694977.5094,5033133.594,0.0388509429931641,0.0397660369873047,0.01023867798,8.89803559,1.286787693,954,7.227272727,51300,0.030853271,0.991062582,0.984562635,3.339622736
9530214,2022,deep_water,random_draw,0,694637.031,5033649.226,0.0403026550292969,0.0752451354980469,0.0626637146,90.85930658,86.53618382,1008,6.78,54900,0.010955811,0.33940658,0.074336283,5
9530919,2022,deep_water,random_draw,0,694734,5033616,0.0251919998168945,0.0339559997558594,0.01049599915,7.466093324,0.360700327,900,7.5,54900,0.102996826,1,1,3
9530942,2022,deep_water,random_draw,0,694762.6364,5033730.409,0.0398272735595703,0.09385302734375,0.1069893921,95.49212889,222.6016826,288,4.125,54900,-0.011810303,0.316498309,0.266666681,4.727272511
9531620,2022,deep_water,random_draw,0,694848,5033523.714,0.0710849182128906,0.233219848632813,0.07498095703,101.4458211,149.2927468,765,6.3,54900,-1.221740723,0.160130724,0.338888913,5
9532551,2022,deep_water,random_draw,0,694941.1941,5033641.959,0.080687060546875,0.236978833007813,0.05399291992,127.5475599,80.31364191,171,4.903846154,54900,-0.668304443,0.012418301,0,5
9532830,2022,deep_water,random_draw,0,694967.8333,5033520.5,0.0552285705566406,0.152166662597656,0.06599366455,118.9554793,88.1403435,171,3.9375,54900,-0.017181396,0.244268075,0.211111099,5
9527006,2022,shallow_viz,annotated,1,694101.2561,5034602.524,0.0377463409423828,0.0818963439941406,0.122010968,130.7144865,23.48196009,738,5.857142857,111600,0.045837402,0,0,5
9527196,2022,shallow_viz,annotated,1,694129.8305,5034332.72,0.0342322021484375,0.0672788146972656,0.1439347351,141.0283674,6.355399728,1062,7.08,111600,0.083099365,0.053807329,0.090909094,5
9526597,2022,dry,annotated,0,694037.8247,5034365.591,0.070080517578125,0.148793505859375,0.08785715332,135.9344433,15.03748273,684,4.62,111600,-0.193786621,0,0,5
9527009,2022,dry,annotated,0,694100.0422,5034278.584,0.0571807250976563,0.150297595214844,0.03058553467,87.39043648,124.5476546,747,5.928571429,111600,-0.095275879,0,0,5
9528339,2022,dry,annotated,0,694311.5886,5034334.006,0.0560784790039063,0.126950634765625,0.05855568848,93.9645503,39.96163135,612,5.925,111600,-0.353637695,0,0.12658228,5
9528006,2022,deep_water,random_draw,0,694268.4036,5036646.56,0.0409090362548828,0.0662843383789063,0.03452529907,59.90450287,23.93125343,1089,7.545454545,10800,-0.036804199,0.786144555,0.485067546,3.82530117
9528678,2022,deep_water,random_draw,0,694380.5798,5036609.972,0.0397012268066406,0.0675950927734375,0.02723926392,53.19343567,17.26235962,693,7.887096774,10800,-0.038360596,0.760037005,0.585443377,4.055214882
9529145,2022,deep_water,random_draw,0,694463.3571,5036972.786,0.047401904296875,0.0582476196289062,0.01382761841,23.28630638,35.08828354,945,6.847826087,99000,0.008514404,0.97269845,0.800000012,2.590476274
9529326,2022,deep_water,random_draw,0,694492.2379,5036857.121,0.0447368927001953,0.0419679626464844,0.01428543701,7.272555351,1.057597518,927,7.022727273,99000,0.033294678,1,1,1.407766938
9529602,2022,deep_water,random_draw,0,694548.1116,5036762.095,0.0434735534667969,0.0512933898925781,0.04274545288,23.71825218,18.60601044,1089,7.5625,99000,0.014251709,0.948051989,0.834710717,3.198347092
9529917,2022,deep_water,random_draw,0,694583.122,5036996.89,0.0466329254150391,0.0549646362304688,0.02342561035,25.83171654,23.76546669,738,6.15,99000,0.01953125,0.78211385,0.756097555,2.317073107
9530694,2022,deep_water,random_draw,0,694705.0301,5036979.524,0.056559033203125,0.118887951660156,0.07966625977,108.4972229,49.61510468,549,5.659090909,99000,-0.296051025,0.541415691,0.331325293,4.168674469
9531288,2022,deep_water,random_draw,0,694791.0728,5036882.84,0.0504650482177734,0.072690289306640593,0.006984466553,24.37842178,37.39440155,846,6.717391304,99000,-0.055511475,0.887492836,0.814563096,2.660194159
9531526,2022,deep_water,random_draw,0,694816.9545,5036769.773,0.0506636352539062,0.0794136352539063,0.01154697266,35.87740707,40.53172684,594,5.5,99000,-0.077911377,1,0.907575846,3
9530212,2022,deep_water,random_draw,0,694637.512,5036644.175,0.069248193359375,0.144565063476563,0.0764614502,121.0173874,37.39767456,531,4.446428571,31500,-0.452148438,0.447289169,0.622124851,4.421686649
9530941,2022,deep_water,random_draw,0,694757.0517,5036593.052,0.0717080444335938,0.15005517578125,0.07166206055,121.2164841,33.85763168,783,5.4375,31500,-0.590881348,0.280172408,0.879832864,4.839080334
9531383,2022,deep_water,random_draw,0,694821.4394,5036695.47,0.05710302734375,0.0692222229003906,0.01470707397,10.62259197,33.57759857,585,5.303571429,31500,0.078430176,0.99242425,0.903948545,2.030303001
9532402,2022,deep_water,random_draw,0,694914.1714,5036639.829,0.044305712890625,0.0589257141113281,0.03141356812,25.94989967,24.66236305,1260,7.777777778,31500,0.074493408,0.954621792,0.798701286,2.985714197
9530773,2022,deep_water,random_draw,0,694731,5038049.214,0.0477404754638672,0.0570253967285156,0.06439761353,54.89348984,24.80109978,1134,7.56,435600,0.016235352,0.540100276,0.741281867,3.690476179
9531167,2022,deep_water,random_draw,0,694792.0313,5038202.75,0.0721354187011719,0.207834375,0.0367177002,109.1631393,29.67053032,540,4.235294118,435600,-1.515197754,0.457145482,0.493750006,4.3125
9531524,2022,deep_water,random_draw,0,694823.0934,5037970.335,0.078389013671875,0.175556042480469,0.08219119873,92.90305328,26.56275749,126,5.055555556,435600,-3.212310791,0.161943316,0.173076928,4.846153736
9531907,2022,deep_water,random_draw,0,694866.1588,5037857.7,0.0728858825683594,0.200281176757813,0.08182116699,100.8128357,19.03429604,108,4.903846154,435600,-2.575469971,0.099653974,0.456149697,4.858823299
9527159,2022,deep_water,random_draw,0,694124.8333,5038590.5,0.0648454528808594,0.135620202636719,0.08519090576,112.3564377,26.99036217,468,5.5,45000,-0.517852783,0.074536212,0.170594841,4.929293156
9527744,2022,deep_water,random_draw,0,694224.7727,5038502.682,0.0564303039550781,0.12329697265625,0.05652727051,103.3015442,104.172226,261,2.357142857,45000,-0.01739502,0.636363626,0.649862289,4.272727489
9527777,2022,deep_water,random_draw,0,694221.2436,5038660.167,0.0344495727539062,0.0387418792724609,0.02546153564,7.17382288,1.132090807,1053,7.3125,45000,0.029937744,1,1,1
9528155,2022,deep_water,random_draw,0,694288.1949,5038566.153,0.0389398315429687,0.0423432189941406,0.02269661255,7.916805744,0.963007271,1062,7.375,45000,0.045196533,1,1,1
9528740,2022,deep_water,random_draw,0,694402.06,5038648.7,0.0464959991455078,0.0847333312988281,0.0179666687,48.36526871,47.04850769,396,4.326923077,11700,-0.022064209,0.618518531,0.368000001,3.053333282
9528844,2022,deep_water,random_draw,0,694405.2766,5038539.191,0.0372202117919922,0.0425180847167969,0.02726276245,8.179205894,1.006049395,846,6.409090909,11700,0.025604248,1,0.977659523,1.276595712
9526426,2022,deep_water,random_draw,0,694010.0575,5039253.863,0.0465707977294922,0.0637159301757813,0.0972,72.74421692,38.7662468,1017,7.0625,103500,0.032684326,0.957252979,0.607079625,3.389380455
9526915,2022,deep_water,random_draw,0,694074.0918,5039161.898,0.0426836730957031,0.0448673461914062,0.03806020508,4.503973961,1.226893425,882,6.391304348,103500,0.093841553,1,1,1
9527060,2022,deep_water,random_draw,0,694101.1239,5039314.362,0.0432779815673828,0.0452789001464844,0.04428164978,11.03812504,9.926231384,981,7.785714286,103500,0.020202637,1,1,1
9527334,2022,deep_water,random_draw,0,694154.9087,5039046.483,0.0443304351806641,0.0600852172851562,0.02119217529,30.09410477,42.55783081,945,7.5,103500,-0.004241943,0.94599545,0.913596869,1.973913074
9527562,2022,deep_water,random_draw,0,694193.8269,5039354.365,0.0501817321777344,0.0894269226074219,0.02075288696,74.79711914,47.56012344,936,6.24,103500,-0.050476074,1,0.685576916,2.903846264
9528171,2022,deep_water,random_draw,0,694288.5714,5039317.429,0.0472761901855469,0.0587706359863281,0.01719999695,9.758336067,12.61909676,774,7.56,103500,0.081512451,1,0.96825397,1.634920597
9528191,2022,deep_water,random_draw,0,694305.5481,5038942.702,0.0505586547851562,0.112423071289062,0.03000289307,86.56903839,71.11956024,162,5.2,103500,-0.734741211,0.560254335,0.487674803,4.240384579
9528383,2022,deep_water,random_draw,0,694318.7857,5039158.286,0.0735714294433594,0.136257141113281,0.03005238037,82.09596252,128.3485565,252,2.625,103500,-0.320495605,1,0.857142866,2
9528840,2022,deep_water,random_draw,0,694407.8415,5039401.646,0.0515109741210937,0.0639439025878906,0.002475610352,35.17782211,31.53656387,540,4.92,168300,0.100402832,0.771951258,0.865853667,2.378048897
9528852,2022,deep_water,random_draw,0,694404.2927,5039529.329,0.0541097534179688,0.120758532714844,0.04372073975,131.914093,16.94245911,315,4.555555556,168300,-0.348907471,0.130937099,0.169512197,5
9529142,2022,deep_water,random_draw,0,694463.5737,5039193.995,0.0440757904052734,0.0634168395996094,0.03072210693,51.61976624,31.79657745,855,6.785714286,168300,0.003265381,0.731024921,0.711578965,2.357894659
9529395,2022,deep_water,random_draw,0,694520.4643,5039576.786,0.0535333312988281,0.069240478515625,0.01163809814,40.26703262,28.93011093,558,5.04,168300,0.070526123,0.74686718,0.738095224,2.285714388
9529446,2022,deep_water,random_draw,0,694521.3,5039013.639,0.0383547821044922,0.0360765228271484,0.02476695862,11.33720207,1.158429384,1035,6.634615385,168300,0.140533447,1,1,1
9529550,2022,deep_water,random_draw,0,694525.3624,5039282.876,0.0462064208984375,0.0403816528320313,0.0243275238,13.5838604,0.949737012,981,7.785714286,168300,0.140563965,1,0.985321105,1
9529747,2022,deep_water,random_draw,0,694554.1,5039165.467,0.0607944458007812,0.1517322265625,0.02637554932,138.2018738,13.86409187,603,4.821428571,168300,-0.311798096,0.186666682,0.140000001,4.800000191
9530174,2022,deep_water,random_draw,0,694620.289,5039375.078,0.0469926605224609,0.0593715576171875,0.02528991089,23.5841732,15.30222797,837,6.54,168300,0.1065979,0.911926568,0.836697221,2.19266057
9530255,2022,deep_water,random_draw,0,694641,5039649.42,0.0487429992675781,0.110405004882813,0.04771799316,131.4368286,7.178089619,162,6.818181818,168300,-1.106567383,0.026105262,0,5
9530552,2022,deep_water,random_draw,0,694675.1875,5039460.281,0.042059375,0.0846270812988281,0.1006958313,119.1651535,12.40143299,864,6.260869565,168300,-0.1640625,0.234375,0.169791669,4.666666508
9525028,2022,deep_viz,annotated,0,693773.4633,5040093.537,0.0385366973876953,0.0381633026123047,0.05287798157,18.49336815,0.898958564,981,7.431818182,99000,0.132110596,1,1,1
9525151,2022,deep_viz,annotated,0,693800.3571,5039975.885,0.0452945068359375,0.0439813201904297,0.05486154175,18.03508568,1.013026953,819,5.6875,99000,0.131256104,1,1,1
9525641,2022,dry,annotated,0,693867.3065,5040276.726,0.0523763427734375,0.11899462890625,0.09158815918,146.6642914,1.983687639,117,5.58,99000,-1.439025879,0.057558503,0.019969277,4.860215187
9526004,2022,deep_viz,annotated,0,693924.1774,5039944.016,0.0458096771240234,0.0438408599853516,0.04815376282,17.52492142,1.020237207,837,6.642857143,99000,0.122283936,1,1,1.709677458
9526786,2022,dry,annotated,0,694073.069,5039933.198,0.0518,0.116172412109375,0.08635258789,138.7349701,8.027090073,189,6.444444444,99000,-1.25213623,0.147232309,0.162931025,4.818965435
9527249,2022,dry,annotated,0,694131.4091,5040005.621,0.0413101013183594,0.0887979797363281,0.09817373657,102.6103592,26.07290268,477,6.1875,99000,-0.80380249,0.133838385,0.160606056,5.000000477
9525478,2022,deep_water,random_draw,0,693855.9375,5039701.031,0.061384375,0.11765,0.110740625,88.16055298,104.1830826,162,1.777777778,52200,-0.49609375,0.533223689,0.46875,5
9525500,2022,deep_water,random_draw,0,693859.8578,5039793.482,0.041317431640625,0.0456357788085937,0.05269816895,7.120503902,0.884116292,981,6.8125,52200,0.150909424,1,1,1
9526143,2022,deep_water,random_draw,0,693950.2723,5039734.649,0.0386554443359375,0.0409871276855469,0.05905742798,6.481997013,0.915760517,909,7.214285714,52200,0.146514893,1,1,1
9526249,2022,deep_water,random_draw,0,693987.4909,5039641.064,0.0744709106445312,0.22994091796875,0.07426999512,100.9089737,58.87615967,216,4.230769231,52200,-3.422241211,0.226363629,0.264545441,5
9526273,2022,deep_water,random_draw,0,693982.0645,5039835.944,0.0416072570800781,0.0464588714599609,0.0640669342,7.591237545,1.224990368,1116,7.153846154,52200,-0.002532959,1,1,1.612903237
9526870,2022,deep_water,random_draw,0,694074.9054,5039762.311,0.0392981994628906,0.0652234252929687,0.03195045166,25.04293633,22.2839489,873,6.9375,52200,-0.068359375,0.685585618,0.715315282,3.648648739
9519257,2022,deep_water,random_draw,0,693077.7049,5039796.123,0.0598991821289062,0.0639442626953125,0.08423115234,25.07562065,14.37380219,1098,7.038461538,168300,0.072814941,1,1,2.737704992
9520028,2022,deep_water,random_draw,0,693169.9286,5039672.48,0.0615826538085937,0.0694887756347656,0.09591019897,37.10836029,28.86802673,513,5.88,168300,0.064849854,0.671201825,0.662244916,3.53061223
9521139,2022,deep_water,random_draw,0,693288.84,5039613.39,0.0625659973144531,0.0695280029296875,0.1175159912,38.51488876,17.18466187,630,6.52173913,168300,0.035705566,0.71783334,0.73300004,4.1199998859999996
9522152,2022,deep_water,random_draw,0,693407.4189,5039829.932,0.0920954956054688,0.241822534179687,0.05028828125,123.2905426,7.865218639,252,5.203125,168300,-0.953491211,0.201401398,0.172972977,4.675675869
9522590,2022,deep_water,random_draw,0,693441.8196,5039609.985,0.0656371154785156,0.0678185546875,0.05760618896,25.46394539,24.71648026,441,6.0625,168300,0.056427002,0.932416975,0.898969054,2.69072175
9523094,2022,deep_water,random_draw,0,693504.2946,5039733.67,0.0664339294433594,0.0574410705566406,0.04560357056,8.427090645,0.851462841,1008,7,168300,0.141296387,0.992063463,0.985714257,1.428571463
9523379,2022,deep_water,random_draw,0,693559.6485,5039495.332,0.101153466796875,0.259875244140625,0.05568613281,110.03479,5.626941681,180,5.826923077,168300,-1.505554199,0.031266283,0,5
9524196,2022,deep_water,random_draw,0,693662.0081,5039392.355,0.0703072570800781,0.255045971679688,0.09069677734,118.1614227,44.20483398,243,6.2,168300,-1.449401855,0.163978487,0.193548381,4.903225899
9524248,2022,deep_water,random_draw,0,693680.1286,5039583.243,0.102072381591797,0.247914282226563,0.06616191406,116.4173355,7.795746803,324,5.25,168300,-1.24887085,0.219047621,0.15142858,4.657142639
9525318,2022,deep_water,random_draw,0,693831.4065,5039520.154,0.038740185546875,0.0565672912597656,0.04642897339,31.21891975,27.01161194,963,6.6875,168300,-0.174224854,0.909813046,0.871962547,2.616822481
9516816,2022,shallow_viz,annotated,1,692784.1395,5039972.442,0.0482232543945312,0.0967941833496094,0.09403488159,134.8378448,4.244550705,333,5.608695652,900,0.154693604,0.007751938,0,5
9515099,2022,shallow_viz,annotated,1,692600.1136,5039763.477,0.0423681823730469,0.0684886352539062,0.1659765259,146.3275909,1.178527713,1098,7.92,20700,0.319274902,0.045875423,0.06881313,5
9498309,2022,shallow_viz,annotated,1,689966.5909,5040180.682,0.0433585845947266,0.0676767700195312,0.133,91.27976227,15.53441811,891,5.94,64800,0.106872559,0.078431375,0.093480259,5
9497399,2022,em_veg,annotated,0,689723.5633,5040576.778,0.0470911407470703,0.0940759521484375,0.09166202393,128.1791992,12.19297981,117,5.642857143,64800,-0.257324219,0.018284107,0.075949371,5
9497551,2022,dry,annotated,0,689785.4262,5040425.385,0.0535868835449219,0.117539343261719,0.009750817871,124.0869064,23.3857193,342,6.777777778,64800,-0.449188232,0.018054217,0.028315946,5
9497681,2022,em_veg,annotated,0,689813.9176,5040336.94,0.0464604400634766,0.0896703308105469,0.06701099243,94.89458466,26.1921196,144,5.6875,64800,0.289367676,0.180833861,0.141158849,5
9497911,2022,deep_viz,annotated,0,689873.2879,5040249.803,0.0398535339355469,0.0523888916015625,0.01246464844,74.80435944,15.11890984,774,6.75,64800,0.304962158,0.73737371,0.426262617,4.272727489
9497913,2022,deep_viz,annotated,0,689873.4903,5040125.811,0.0403689331054687,0.0554737854003906,0.01340291138,85.79350281,22.47732735,270,6.717391304,64800,0.293365479,0.63435179,0.389673412,5
9498148,2022,deep_viz,annotated,0,689927.9268,5040065.817,0.0484475616455078,0.0909158508300781,0.1149914734,105.7564316,8.797391891,738,4.92,64800,-0.013763428,0.05284553,0.113082036,5
9498243,2022,dry,annotated,0,689961.5816,5040274.653,0.0656755126953125,0.1288091796875,0.01703979492,134.325882,11.31967258,180,6.391304348,64800,-0.628967285,0.011337869,0.030612245,5
9498342,2022,dry,annotated,0,689990.1102,5040092.797,0.0588245788574219,0.113599157714844,0.03879744873,126.3886566,19.39059258,504,6.321428571,64800,-0.758270264,0.025423728,0.045856871,5
9496797,2022,dry,annotated,0,689507.4633,5039881.72,0.0708733947753906,0.150347705078125,0.05528349609,125.7463379,3.609727859,486,7.108695652,4500,-0.350158691,0,0,5
9494546,2022,dry,annotated,0,689094.3713,5039670.342,0.0593475219726562,0.12477822265625,0.02826534424,131.922348,9.255843163,585,5.224137931,25200,-0.239013672,0,0,4.999999523
9456358,2022,em_veg,annotated,0,682467.2222,5040492.361,0.0488907409667969,0.129089819335937,0.08710554199,109.4528427,42.19064713,954,6.230769231,93600,0.049194336,0.105441496,0.05218855699999999,5
9456960,2022,dry,annotated,0,682586.4118,5040430.706,0.0595284301757813,0.117030395507812,0.06094509888,142.8347473,2.83970046,117,5.666666667,93600,-0.245513916,0.010806596,0.016666668,5
9457173,2022,dry,annotated,0,682613.0122,5040335.159,0.0587304870605469,0.119463415527344,0.0465987793,135.5986023,17.01079178,693,4.392857143,93600,-0.156402588,0.099549308,0,5
9457657,2022,em_veg,annotated,0,682704.0882,5040303.294,0.0412529418945312,0.0935215698242188,0.06767646484,87.38006592,89.30396271,918,6.652173913,93600,-0.051055908,0.592882633,0.442513406,4.843137264
9458339,2022,em_veg,annotated,0,682850.5588,5040276.971,0.0351215698242187,0.0677215698242187,0.03723137207,105.6178207,114.2314148,207,6.652173913,93600,-0.018890381,0.703376412,0.255793244,5
9458987,2022,dry,annotated,0,682991.4205,5041290.818,0.05365,0.139473864746094,0.08423294678,103.1694565,26.19352913,225,4.258064516,7200,0.020568848,0.049051534,0.05475207,5
9459308,2022,dry,annotated,0,683037.4167,5041176.167,0.08205,0.176058337402344,0.04966112061,126.14814,8.31807518,207,3.375,7200,-0.201629639,0.012777777,0.031944446,5
9458991,2022,shallow_viz,annotated,1,682990.906,5041770.53,0.045496240234375,0.0712323303222656,0.06074736938,119.7096405,19.35872841,1197,7.673076923,21600,0.11907959,0.076232463,0.194486216,5
9459626,2022,shallow_viz,annotated,1,683087.6471,5041742.647,0.0571784301757813,0.0671794128417969,0.06172549438,119.5793533,29.98000717,918,7.285714286,21600,0.163757324,0.052087791,0.211764723,5
9459055,2022,dry,annotated,0,683006.2347,5041732.653,0.0618132629394531,0.123868371582031,0.01368060303,119.8734131,10.95058918,180,5.88,21600,-0.19039917,0.013300193,0.084415592,5
9459625,2022,dry,annotated,0,683088.0638,5041802.138,0.064814892578125,0.13267978515625,0.02886915283,121.9430389,11.63900471,342,5.875,21600,-0.279602051,0,0.088652484,5
9459674,2022,dry,annotated,0,683093.5755,5044833.736,0.0499698120117188,0.236406591796875,0.08791699219,96.57256317,6.950367451,396,6.625,81000,-1.130126953,0.076069184,0,5
9459756,2022,dry,annotated,0,683117.1667,5045043.792,0.0463833343505859,0.241075,0.06205556641,87.73666382,20.40248299,261,4.32,81000,-0.11340332,0.07888177,0.068602696,5
9460029,2022,dry,annotated,0,683155.3857,5044899.443,0.0595590454101562,0.2730771484375,0.05765808105,92.70358276,7.561729431,504,6.5625,81000,-1.308380127,0.078571431,0,5
9458773,2022,deep_viz,annotated,0,682943.4375,5048376.375,0.0316427093505859,0.03028125,0.00472604217499999,9.82673645,1.780216575,864,7.2,80100,0.011199951,1,1,1
9458833,2022,dry,annotated,0,682970.1637,5048196.597,0.051792919921875,0.103833630371094,0.0312185791,119.4434814,30.38877296,126,6.519230769,80100,-0.417877197,0.029734513,0,5
9459099,2022,deep_viz,annotated,0,683001.0773,5048286.325,0.0324752563476563,0.0365041229248047,0.03577937927,34.675354,23.60548592,873,6.613636364,80100,0.031768799,0.814139307,0.71735394,2.762886524
9459392,2022,deep_viz,annotated,0,683040.93,5048405.04,0.0347239990234375,0.0432700012207031,0.004554998779,40.30472183,42.0451088,594,6.818181818,80100,0.04888916,0.6324929,0.652499974,3.420000076
9459789,2022,dry,annotated,0,683121.2097,5048316.952,0.0460967742919922,0.0970838684082031,0.03920108032,124.4116898,33.14767838,162,6.340909091,80100,-0.275604248,0.013824886,0,5
9459818,2022,dry,annotated,0,683120.2667,5048255.833,0.0512188903808594,0.106080004882812,0.03240222168,121.886795,28.7422123,702,6.136363636,80100,-0.271881104,0.061904766,0,5
9454805,2022,deep_water,random_draw,0,682226.2188,5048764.188,0.064646875,0.144780212402344,0.06821561279,127.9316483,93.38890839,558,5.76,201600,-0.425231934,0.280864179,0.52367425,4.15625
9455208,2022,deep_water,random_draw,0,682284.9956,5048433.173,0.0581168151855469,0.0572716796875,0.01196813965,21.34467888,13.12261391,1017,7.369565217,201600,0.469848633,0.978761077,0.951729715,1.796460152
9455599,2022,deep_water,random_draw,0,682344.3416,5048582.51,0.0569762390136719,0.0459257415771484,0.01377920837,13.28546715,1.45126617,909,6.886363636,201600,0.486480713,1,1,1.168316841
9455846,2022,deep_water,random_draw,0,682394.1,5048394,0.0683111083984375,0.128678894042969,0.021127771,89.84761047,116.0934677,810,5.625,201600,-0.372436523,1,1,2.833333254
9456031,2022,deep_water,random_draw,0,682422.3434,5048287.102,0.0471253021240234,0.09210361328125,0.0739012085,69.23594666,39.91542816,612,4.98,201600,0.37399292,0.698123634,0.632530093,4.301204681
9456352,2022,deep_water,random_draw,0,682461.2349,5048526.922,0.060955419921875,0.0949373474121094,0.01944819336,43.21383286,54.99979401,675,5.1875,201600,0.43951416,0.920289814,0.917670667,2.602409363
