USGS,2009,2010,2011,2012,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024,Encounter History,Sex
181324504,0,0,0,0,0,1,1,1,1,1,1,0,0,0,00000111111000,F
181324505,0,0,0,0,0,1,1,0,0,0,0,0,0,0,00000110000000,F
181324506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00000100000000,F
122334463,0,0,0,0,0,1,1,1,0,0,0,0,0,0,00000111000000,M
181324507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00000100000000,M
181324508,0,0,0,0,0,1,1,1,0,0,0,0,0,0,00000111000000,M
181324529,0,0,0,0,0,1,1,0,1,1,0,0,0,0,00000110110000,M
181324542,0,0,0,0,0,0,1,1,0,0,0,0,0,0,00000011000000,M
122334493,0,0,0,0,0,0,1,1,0,0,0,0,0,0,00000011000000,F
188388001,0,0,0,0,0,0,0,0,1,1,1,0,0,0,00000000111000,M
188388002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00000000100000,F
188388003,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00000000110000,F
188388004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00000000100000,F
188388007,0,0,0,0,0,0,0,0,1,0,1,1,0,0,00000000101100,M
188388008,0,0,0,0,0,0,0,0,1,1,1,0,0,0,00000000111000,M
188388019,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00000000110000,M
188388020,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00000000110000,F
188388022,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00000000110000,M
188388055,0,0,0,0,0,0,0,0,0,1,1,1,1,0,00000000011110,F
188388056,0,0,0,0,0,0,0,0,0,1,1,1,1,1,00000000011111,F
183388057,0,0,0,0,0,0,0,0,0,1,1,1,1,0,00000000011110,M
183388058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,00000000010000,F
188388059,0,0,0,0,0,0,0,0,0,1,1,1,0,0,00000000011100,F
188388060,0,0,0,0,0,0,0,0,0,1,1,0,0,0,00000000011000,M
188388082,0,0,0,0,0,0,0,0,0,1,0,1,1,1,00000000010111,M
188388087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,00000000010000,M
188388088,0,0,0,0,0,0,0,0,0,0,1,1,0,0,00000000001100,F
188388089,0,0,0,0,0,0,0,0,0,0,1,1,0,0,00000000001100,M
188388090,0,0,0,0,0,0,0,0,0,0,1,1,1,0,00000000001110,F
188388091,0,0,0,0,0,0,0,0,0,0,1,1,0,0,00000000001100,F
188388092,0,0,0,0,0,0,0,0,0,0,1,1,1,1,00000000001111,F
188388093,0,0,0,0,0,0,0,0,0,0,1,1,1,1,00000000001111,M
188388057,0,0,0,0,0,0,0,0,0,0,1,0,1,1,00000000001011,M
188388094,0,0,0,0,0,0,0,0,0,0,1,1,1,1,00000000001111,M
188388095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00000000001000,F
188388096,0,0,0,0,0,0,0,0,0,0,1,1,1,1,00000000001111,M
188388097,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00000000001000,F
188388110,0,0,0,0,0,0,0,0,0,0,1,1,0,0,00000000001100,F
188388131,0,0,0,0,0,0,0,0,0,0,1,1,1,0,00000000001110,M
188385401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,00000000000100,F
188385402,0,0,0,0,0,0,0,0,0,0,0,1,1,1,00000000000111,F
188385403,0,0,0,0,0,0,0,0,0,0,0,1,1,1,00000000000111,M
188385404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,00000000000100,F
188385405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,00000000000100,F
188385406,0,0,0,0,0,0,0,0,0,0,0,1,1,1,00000000000111,M
188385407,0,0,0,0,0,0,0,0,0,0,0,1,1,0,00000000000110,F
188385408,0,0,0,0,0,0,0,0,0,0,0,1,1,1,00000000000111,M
188385409,0,0,0,0,0,0,0,0,0,0,0,1,1,0,00000000000110,M
188385410,0,0,0,0,0,0,0,0,0,0,0,1,0,1,00000000000101,M
188385411,0,0,0,0,0,0,0,0,0,0,0,1,1,1,00000000000111,M
188385412,0,0,0,0,0,0,0,0,0,0,0,1,1,1,00000000000111,M
188385413,0,0,0,0,0,0,0,0,0,0,0,1,1,1,00000000000111,M
